LocationName|PermitNumber|LocationGridRef|X|Y|LATITUDE|LONGITUDE|ReceivingWaterCourse|event|start|end|duration(hh:mm:ss)|duration in seconds
Hamstead Marshall|CSSC.1381|SU41726521|441720|165210|51.3844100018477|-1.40187599888693|Hamstead Stream|discharge|2023-03-30T21:30:00|2023-03-31T07:15:00|9:45:0|35100
Hamstead Marshall|CSSC.1381|SU41726521|441720|165210|51.3844100018477|-1.40187599888693|Hamstead Stream|discharge|2023-03-31T08:15:00|2023-03-31T08:45:00|0:30:0|1800
Hamstead Marshall|CSSC.1381|SU41726521|441720|165210|51.3844100018477|-1.40187599888693|Hamstead Stream|discharge|2023-03-31T14:15:00|2023-03-31T15:45:00|1:30:0|5400
Hamstead Marshall|CSSC.1381|SU41726521|441720|165210|51.3844100018477|-1.40187599888693|Hamstead Stream|discharge|2023-03-31T20:00:00|2023-04-01T05:30:00|9:30:0|34200
Hamstead Marshall|CSSC.1381|SU41726521|441720|165210|51.3844100018477|-1.40187599888693|Hamstead Stream|discharge|2023-04-01T13:45:00|2023-04-01T22:30:00|8:45:0|31500
Hamstead Marshall|CSSC.1381|SU41726521|441720|165210|51.3844100018477|-1.40187599888693|Hamstead Stream|discharge|2023-04-01T23:45:00|2023-04-02T00:15:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-22T22:45:00|2023-03-23T00:15:00|1:30:0|5400
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-24T08:00:00|2023-03-24T08:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-30T11:00:00|2023-03-30T11:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-31T07:30:00|2023-03-31T08:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-31T08:30:00|2023-03-31T09:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-31T09:30:00|2023-03-31T10:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-31T13:30:00|2023-03-31T16:30:00|3:0:0|10800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-31T18:30:00|2023-03-31T21:30:00|3:0:0|10800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-03-31T22:45:00|2023-03-31T23:30:00|0:45:0|2700
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T00:15:00|2023-04-01T01:15:00|1:0:0|3600
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T02:15:00|2023-04-01T02:45:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T03:30:00|2023-04-01T04:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T04:45:00|2023-04-01T05:30:00|0:45:0|2700
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T06:45:00|2023-04-01T07:45:00|1:0:0|3600
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T10:00:00|2023-04-01T11:15:00|1:15:0|4500
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T11:45:00|2023-04-01T12:15:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T13:00:00|2023-04-01T13:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T14:00:00|2023-04-01T14:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T18:00:00|2023-04-01T19:45:00|1:45:0|6300
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-01T22:30:00|2023-04-01T23:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T08:15:00|2023-04-02T09:00:00|0:45:0|2700
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T09:45:00|2023-04-02T10:15:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T11:00:00|2023-04-02T11:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T12:00:00|2023-04-02T12:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T13:00:00|2023-04-02T14:15:00|1:15:0|4500
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T18:30:00|2023-04-02T19:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T20:15:00|2023-04-02T20:45:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-02T21:15:00|2023-04-02T21:45:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-03T06:00:00|2023-04-03T07:00:00|1:0:0|3600
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-03T07:30:00|2023-04-03T08:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-03T09:15:00|2023-04-03T09:45:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-03T10:45:00|2023-04-03T12:45:00|2:0:0|7200
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-03T17:15:00|2023-04-03T18:30:00|1:15:0|4500
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-03T19:00:00|2023-04-03T19:30:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-04T06:30:00|2023-04-04T07:00:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-04T07:30:00|2023-04-04T08:15:00|0:45:0|2700
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-04T08:45:00|2023-04-04T09:15:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-04T09:45:00|2023-04-04T10:15:00|0:30:0|1800
Hampstead Norreys|TEMP.2647|SU53207573|453200|175730|51.4780352564543|-1.23534692290237|River Pang|discharge|2023-04-04 10:45:00|2023-04-04 14:31:00|3:46:0|13560
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|offline|2022-04-01T00:00:00|2022-04-20T23:45:00|479:45:0|1727100
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2022-12-23T09:00:00|2022-12-23T15:15:00|6:15:0|22500
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2023-01-08T14:00:00|2023-01-08T18:15:00|4:15:0|15300
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2023-01-14T07:30:00|2023-01-14T09:15:00|1:45:0|6300
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2023-01-16T04:30:00|2023-01-16T08:45:00|4:15:0|15300
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2023-03-24T17:45:00|2023-03-24T20:00:00|2:15:0|8100
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2023-03-31T14:45:00|2023-03-31T17:00:00|2:15:0|8100
Hammersmith|CSAB.0572|TQ23107799|523100|177990|51.487470209341|-0.228416992854987|River Thames|discharge|2023-03-31T20:45:00|2023-03-31T23:30:00|2:45:0|9900
Hambleden|CAWM.0193|SU786848|478600|184800|51.5566179174153|-0.867648403326956|River Thames|offline|2022-11-28T20:00:00|2022-12-16T17:00:00|429:0:0|1544400
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2022-12-23T09:45:00|2022-12-23T17:45:00|8:0:0|28800
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2022-12-31T09:15:00|2023-01-01T02:00:00|16:45:0|60300
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-01-08T13:15:00|2023-01-09T02:00:00|12:45:0|45900
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-01-10T11:00:00|2023-01-10T14:15:00|3:15:0|11700
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-01-10T23:30:00|2023-01-11T00:00:00|0:30:0|1800
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-01-12T02:30:00|2023-01-12T05:15:00|2:45:0|9900
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-01-14T12:30:00|2023-01-14T15:45:00|3:15:0|11700
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-03-21T09:45:00|2023-03-21T15:45:00|6:0:0|21600
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-03-26T06:45:00|2023-03-26T15:15:00|8:30:0|30600
Hadham Mill|TEMP.1074|TL428178|542800|217800|51.840551389159|0.0713847806393107|River Ash|discharge|2023-03-31T13:45:00|2023-04-01T16:15:00|26:30:0|95400
Haddenham|CSSC.2316|SP74410752|474410|207520|51.761429883121|-0.923245250480642|Scotsgrove Brook|discharge|2022-10-24T02:30:00|2022-10-24T08:15:00|5:45:0|20700
Haddenham|CSSC.2316|SP74410752|474410|207520|51.761429883121|-0.923245250480642|Scotsgrove Brook|discharge|2023-01-12T20:45:00|2023-01-13T12:15:00|15:30:0|55800
Haddenham|CSSC.2316|SP74410752|474410|207520|51.761429883121|-0.923245250480642|Scotsgrove Brook|discharge|2023-01-13T14:45:00|2023-01-18T03:45:00|109:0:0|392400
Haddenham|CSSC.2316|SP74410752|474410|207520|51.761429883121|-0.923245250480642|Scotsgrove Brook|discharge|2023-01-18T08:45:00|2023-01-19T02:00:00|17:15:0|62100
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2022-11-18T13:36:00|2022-11-18T14:56:00|1:20:0|4800
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-08T18:34:00|2023-01-09T19:02:00|24:28:0|88080
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-09T19:26:00|2023-01-09T22:14:00|2:48:0|10080
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-09T22:20:00|2023-01-09T22:40:00|0:20:0|1200
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-09T22:48:00|2023-01-09T23:34:00|0:46:0|2760
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-12T18:56:00|2023-01-13T03:00:00|8:4:0|29040
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-13T03:06:00|2023-01-13T03:24:00|0:18:0|1080
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-14T10:32:00|2023-01-15T04:00:00|17:28:0|62880
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-15T04:08:00|2023-01-15T04:14:00|0:6:0|360
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-15T04:18:00|2023-01-15T04:22:00|0:4:0|240
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-15T04:34:00|2023-01-15T04:38:00|0:4:0|240
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-15T16:58:00|2023-01-15T18:00:00|1:2:0|3720
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-15T18:08:00|2023-01-15T19:08:00|1:0:0|3600
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-15T19:50:00|2023-01-15T22:24:00|2:34:0|9240
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-16T02:48:00|2023-01-17T04:50:00|26:2:0|93720
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-17T04:58:00|2023-01-17T05:02:00|0:4:0|240
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-17T14:58:00|2023-01-17T15:02:00|0:4:0|240
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-17T15:38:00|2023-01-17T17:58:00|2:20:0|8400
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-17T18:12:00|2023-01-17T18:54:00|0:42:0|2520
Guildford|CTCR.1107|TQ00405185|500400|151850|51.2569841314687|-0.562611398704681|River Wey|discharge|2023-01-17T20:04:00|2023-01-17T23:38:00|3:34:0|12840
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-04-17T14:30:00|2022-04-21T06:30:00|88:0:0|316800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-04-21T09:30:00|2022-04-25T07:15:00|93:45:0|337500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-04-26T09:00:00|2022-04-30T05:30:00|92:30:0|333000
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-04-30T08:00:00|2022-05-05T05:15:00|117:15:0|422100
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-05-06T08:30:00|2022-05-09T01:30:00|65:0:0|234000
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-05-09T07:45:00|2022-05-12T05:45:00|70:0:0|252000
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-07-19T09:15:00|2022-07-22T02:30:00|65:15:0|234900
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-10-24T23:00:00|2022-10-27T01:15:00|50:15:0|180900
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2022-12-02T19:00:00|2022-12-04T22:30:00|51:30:0|185400
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2022-12-29T18:45:00|2022-12-29T19:15:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2022-12-31T14:00:00|2023-01-02T03:00:00|37:0:0|133200
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-02T04:15:00|2023-01-02T05:15:00|1:0:0|3600
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-02T07:30:00|2023-01-02T08:15:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-02T09:30:00|2023-01-02T13:00:00|3:30:0|12600
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-02T14:45:00|2023-01-02T15:30:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-02T19:30:00|2023-01-02T20:00:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-03T14:30:00|2023-01-04T01:45:00|11:15:0|40500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-04T03:00:00|2023-01-04T14:15:00|11:15:0|40500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-04T14:45:00|2023-01-04T15:15:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-04T16:15:00|2023-01-04T16:45:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-04T19:15:00|2023-01-04T20:30:00|1:15:0|4500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-07T17:30:00|2023-01-08T03:15:00|9:45:0|35100
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-08T05:30:00|2023-01-08T06:00:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-08T10:45:00|2023-01-08T12:45:00|2:0:0|7200
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-08T13:15:00|2023-01-08T15:30:00|2:15:0|8100
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-10T11:45:00|2023-01-10T23:15:00|11:30:0|41400
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-11T15:15:00|2023-01-11T16:00:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-11T17:45:00|2023-01-13T05:15:00|35:30:0|127800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-13T06:30:00|2023-01-13T11:30:00|5:0:0|18000
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-13T14:00:00|2023-01-13T14:30:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-14T03:30:00|2023-01-15T07:00:00|27:30:0|99000
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-15T08:15:00|2023-01-15T14:45:00|6:30:0|23400
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-15T15:15:00|2023-01-15T16:00:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-01-15T18:00:00|2023-01-15T18:30:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2023-01-26T08:45:00|2023-02-01T01:00:00|136:15:0|490500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|offline|2023-02-11T04:15:00|2023-02-13T14:30:00|58:15:0|209700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-09T13:45:00|2023-03-11T13:00:00|47:15:0|170100
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-11T14:15:00|2023-03-11T15:30:00|1:15:0|4500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-11T16:00:00|2023-03-11T17:15:00|1:15:0|4500
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-11T18:45:00|2023-03-11T20:15:00|1:30:0|5400
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-11T21:45:00|2023-03-11T22:45:00|1:0:0|3600
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-12T00:45:00|2023-03-12T01:15:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-12T11:15:00|2023-03-12T12:00:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-12T16:00:00|2023-03-12T16:30:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-12T20:15:00|2023-03-12T23:00:00|2:45:0|9900
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-13T01:00:00|2023-03-13T01:45:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-13T03:30:00|2023-03-13T04:00:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-13T05:45:00|2023-03-13T06:15:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-13T07:00:00|2023-03-13T10:00:00|3:0:0|10800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-13T11:15:00|2023-03-13T12:45:00|1:30:0|5400
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-18T12:45:00|2023-03-19T23:00:00|34:15:0|123300
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-22T23:15:00|2023-03-25T17:00:00|65:45:0|236700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-25T18:15:00|2023-03-25T21:00:00|2:45:0|9900
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-25T22:00:00|2023-03-25T22:45:00|0:45:0|2700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-26T04:30:00|2023-03-27T02:30:00|22:0:0|79200
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-27T03:30:00|2023-03-27T05:00:00|1:30:0|5400
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-27T06:15:00|2023-03-27T13:00:00|6:45:0|24300
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-27T18:00:00|2023-03-27T19:00:00|1:0:0|3600
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-03-31T08:45:00|2023-04-01T20:30:00|35:45:0|128700
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-04-01T21:00:00|2023-04-01T21:30:00|0:30:0|1800
Grendon Underwood|TEMP.2626|SP67992115|467990|221150|51.8847735919625|-1.01357976521782|River Ray|discharge|2023-04-02T11:00:00|2023-04-02T11:30:00|0:30:0|1800
Greenwich|CSAB.0537|TQ38197794|538190|177940|51.4835382125053|-0.0112326051053905|River Thames|offline|2022-04-01T00:00:00|2022-04-06T20:45:00|140:45:0|506700
Greenwich|CSAB.0537|TQ38197794|538190|177940|51.4835382125053|-0.0112326051053905|River Thames|discharge|2022-12-28T19:45:00|2022-12-29T02:30:00|6:45:0|24300
Greenwich|CSAB.0537|TQ38197794|538190|177940|51.4835382125053|-0.0112326051053905|River Thames|discharge|2023-01-16T07:30:00|2023-01-16T14:45:00|7:15:0|26100
Greenwich|CSAB.0537|TQ38197794|538190|177940|51.4835382125053|-0.0112326051053905|River Thames|discharge|2023-03-10T10:30:00|2023-03-10T18:15:00|7:45:0|27900
Greatworth|CSSC.7686|SP54944212|454940|242120|52.0747268301339|-1.19981004951184|Tributary of Farthinghoe Stream|discharge|2022-11-23T20:15:00|2022-11-23T21:15:00|1:0:0|3600
Great Bedwyn|TEMP.2619|SU28366490|428360|164900|51.3824448198762|-1.59387599683297|Kennet & Avon Canal|discharge|2022-12-23T12:42:00|2022-12-23T12:52:00|0:10:0|600
